"","AZ1911.049TE","AZ2008.39TE","TE2004.01.atr"
"ENSG00000020577.13",1209.84932447545,699.242669082227,1574.59320753564
"ENSG00000020633.18",374.049757200185,962.427251967006,410.564154633967
"ENSG00000020922.12",662.983247105867,1193.01154095849,616.57561357415
"ENSG00000021300.14",578.296178205347,444.008059758526,151.240279395485
"ENSG00000021355.13",5731.44388057169,8305.32910365134,14094.3365453501
"ENSG00000021461.16",12.3760343782987,8.73024553402319,5.9171723456034
"ENSG00000021488.13",57.4028252743508,21.6746113037435,11.2500311586274
"ENSG00000021574.12",547.853068147748,737.408456922994,595.686410622481
"ENSG00000021645.18",83.9867291197384,46.3955783549917,393.276372525882
"ENSG00000021762.20",1387.5251300642,747.745020876194,1346.25402699767
"ENSG00000021776.11",1732.35993420165,1290.01590688697,1725.85886752844
"ENSG00000021826.16",72.9115052117502,20.8741430851181,187.259412314555
"ENSG00000021852.13",2.65746471777713,2.65746471777713,5.08266155822263
"ENSG00000022267.19",334.749944510063,62.3136161305627,3525.19890076508
"ENSG00000022277.12",1667.04613151202,3129.91635213192,1382.9899900977
"ENSG00000022355.18",2.65746471777713,4.26990138051775,2.65746471777713
"ENSG00000022556.16",762.614919539685,50.3760385792679,703.733911529751
"ENSG00000022567.9",2741.40245832204,3280.19337909741,1156.81165270192
"ENSG00000022840.16",4346.57102698987,5760.95669544115,5246.02437537529
"ENSG00000022976.15",260.577751599604,401.866242253217,209.590661402483
"ENSG00000023041.11",1919.44520998939,989.461285400571,878.770491912474
"ENSG00000023171.18",2423.1362182996,2982.81978741778,325.565589388809
"ENSG00000023191.17",1696.38199263501,1930.88037812547,4058.95014903804
"ENSG00000023228.14",4140.66666113363,2812.66483663574,2776.79458745484
"ENSG00000023287.13",1433.46621445864,3784.29724514912,2003.1791840978
"ENSG00000023318.8",1694.16796541494,1068.97312550953,1650.94635370744
"ENSG00000023330.15",1814.27893463003,3257.93011607756,1833.18543952476
"ENSG00000023445.14",1564.64736259783,5952.57974678515,1414.68375991704
"ENSG00000023516.9",3055.24061942703,1758.33999433999,2925.89920898457
"ENSG00000023572.9",381.245478137153,129.126752359622,248.489576050191
"ENSG00000023608.5",128.832350814464,319.172362587648,133.950414936231
"ENSG00000023697.13",556.15573740855,417.768830385176,614.414662039787
"ENSG00000023734.11",2580.33206960826,1783.78373927157,1777.00106095996
"ENSG00000023839.12",164.261416062187,2487.46212909874,127.466548104571
"ENSG00000023892.11",635.307752274798,1169.95312187224,416.326743201251
"ENSG00000023902.14",1125.71620063301,3200.68172508915,1940.51200119541
"ENSG00000023909.10",638.628812484438,415.383443444893,308.997959523603
"ENSG00000024048.10",2900.25881426116,8734.6919391404,2753.02428496659
"ENSG00000024422.12",1851.91739215886,754.105982604371,8393.7877390074
"ENSG00000024526.17",248.953623670519,218.188573849929,50.3592363941488
"ENSG00000024862.17",152.082921619707,455.934967312665,283.065909746209
"ENSG00000025039.15",126.617946875759,799.427820586514,310.438624925631
"ENSG00000025156.13",110.563060246618,184.79138945357,160.605407506347
"ENSG00000025293.17",2131.43825592209,2884.22533075713,1869.92137781358
"ENSG00000025423.11",15.7523406464218,7.89189977134981,123.143907720134
"ENSG00000025434.19",282.718834383248,403.456501996364,394.717022026421
"ENSG00000025708.14",2030.70004981703,10393.3046576849,5884.94112087595
"ENSG00000025770.19",1204.86775859394,1401.3323627705,643.227340465485
"ENSG00000025772.8",884.940305549262,667.437828040754,593.525457962136
"ENSG00000025796.14",2028.4860232378,2023.11393755522,1689.12292405279
"ENSG00000025800.14",3840.11270169173,2512.11074623272,3945.86115543172
"ENSG00000026025.16",3711.69922105838,8134.3790853398,12993.6998882276
"ENSG00000026036.22",485.306210249873,467.066740189219,193.022350467235
"ENSG00000026103.22",271.64831000337,565.662194565783,854.279796205886
"ENSG00000026297.15",1108.003960742,3909.92564892642,560.390834203646
"ENSG00000026508.18",5724.24829839003,52260.9504419612,20961.790622025
"ENSG00000026559.14",16.3126610994626,6.16878197762617,82.0747340395647
"ENSG00000026652.15",587.705861206535,934.598095175506,1118.63503882129
"ENSG00000026751.17",459.844606819415,1293.99149509941,625.93973563332
"ENSG00000026950.17",888.814863039668,3291.32501057828,1108.55064931453
"ENSG00000027001.10",605.418199232721,382.783107739105,377.429215074181
"ENSG00000027075.15",1113.53903584162,1737.66695110171,2124.91198018983
"ENSG00000027644.5",6.59111140166079,8.73024553402319,39.5389308918721
"ENSG00000027697.14",1162.8011990454,6187.13908219755,2349.64942848052
"ENSG00000027847.14",341.392180434593,467.066740189219,463.147689271919
"ENSG00000027869.11",211.313214026801,260.331794969427,249.930264168059
"ENSG00000028116.17",819.072808555298,490.920517139661,533.018727905419
"ENSG00000028137.19",1873.50415400624,29308.3272478512,2237.28070744473
"ENSG00000028203.18",1832.54465682422,1251.05514019935,1694.16511246203
"ENSG00000028277.21",392.315808032255,1096.00714430115,481.876031161048
"ENSG00000028310.18",3131.07100093412,2046.1723264976,1273.50240454983
"ENSG00000028528.15",3641.40390979932,2951.81024079178,3506.47078622359
"ENSG00000028839.10",329.76826330738,157.754856106588,185.098303361912
"ENSG00000029153.14",2001.36419737673,1094.41690798858,5793.46149743069
"ENSG00000029363.17",6173.14192256939,3845.52121426909,2759.50709475072
"ENSG00000029364.12",2614.09596616353,3882.89168874746,2399.35097641269
"ENSG00000029534.20",279.951206256471,141.055323492834,968.80977528097
"ENSG00000029559.7",5.34287427557742,8.73024553402319,12.7243579980441
"ENSG00000029639.11",327.554181551325,331.894555867779,230.48090651344
"ENSG00000029725.17",1378.66901692262,1290.81102453269,1587.55883667897
"ENSG00000029993.15",1167.78276561872,405.84189121219,322.684265824712
"ENSG00000030066.13",2300.25776456808,1658.95035913902,1651.66666637159
"ENSG00000030110.13",411.688858834204,541.808490017453,484.757312937551
"ENSG00000030304.14",118.313804704921,9.55980304609276,167.088886850526
"ENSG00000030419.16",346.3738533235,413.79318524107,1928.26668925707
"ENSG00000030582.18",3712.80623382979,6893.99754679615,14333.4801118764
"ENSG00000031003.10",938.630592216404,2000.85066513777,1053.08649935819
"ENSG00000031081.11",1557.45177289659,3870.96494158795,3445.96456970315
"ENSG00000031691.7",131.04674184957,99.7010558298133,49.6380992523916
"ENSG00000031698.13",3882.17918637046,1441.88335090894,3247.15842609464
"ENSG00000031823.14",1444.53635467184,1022.06114374302,1589.71977484688
"ENSG00000032219.19",1625.53311872807,2832.54275179241,1210.11484086434
"ENSG00000032389.12",892.135912223284,1110.31927064359,534.459365725454
"ENSG00000032444.16",1104.12940809855,2153.51309828902,2025.50886929635
"ENSG00000032742.17",342.499219147867,378.80745035966,249.20992020235
"ENSG00000033011.12",320.911931577797,152.188396533045,232.641954009682
"ENSG00000033030.14",1245.27379079463,652.330522122194,752.715378012248
"ENSG00000033050.9",288.254085043612,106.063672067223,384.632471480883
"ENSG00000033100.16",1994.16861083987,1444.26870305576,2221.43383605081
"ENSG00000033122.20",12.3760343782987,17.6670798062035,22.9176986745835
"ENSG00000033170.16",3086.79048631556,2312.53645247061,1153.93039901172
"ENSG00000033178.13",1171.10380995318,2355.47275606617,1609.88853077565
"ENSG00000033327.13",1018.88923315425,4502.28740867865,1777.72137352465
"ENSG00000033627.16",3217.4180034429,4720.14931179444,2487.94938554104
"ENSG00000033800.13",1729.59240028475,2333.20948763476,1238.20705801954
"ENSG00000033867.16",1040.47603393921,902.793338119525,1514.80724776869
"ENSG00000034053.14",230.687035457428,64.7006441055516,453.063189539963
"ENSG00000034152.19",2083.28318014993,5985.17951890761,2209.9088385944
"ENSG00000034239.11",9.52784889979801,5.26033228105671,9.01432827650766
"ENSG00000034510.6",20623.5305637326,10230.3058054333,20101.017851014
"ENSG00000034533.11",266.666563186558,207.056261840804,176.453824895379
"ENSG00000034677.13",1261.32550089809,3575.97672387817,1476.6306681272
"ENSG00000034693.15",257.256576784527,296.908455658388,321.963934720998
"ENSG00000034713.8",856.711382983239,816.92045365499,1264.85864653395
"ENSG00000034971.17",6.59111140166079,4.26990138051775,25.8135744003755
"ENSG00000035115.22",1781.6220366012,841.569158676665,887.414265682615
"ENSG00000035141.8",1773.87294200342,712.759721443471,852.839166885819
"ENSG00000035403.17",6744.36043638317,2766.54807309251,12210.000486577
"ENSG00000035499.13",302.092181466988,273.849297426955,47.4745339773726
"ENSG00000035664.11",412.242374112923,1425.98100299387,195.903809726574
"ENSG00000035681.9",1038.26200319684,1654.97477349671,1048.764616962
"ENSG00000035687.10",1449.51791769445,902.793338119525,924.150297829616
"ENSG00000035720.8",26.3467963642064,24.0737766302693,37.3737518681077
"ENSG00000035862.12",2787.8970021719,5530.3729393009,13041.2404768782
"ENSG00000035928.16",1475.532746094,1455.40034627091,1295.83211184512
"ENSG00000036054.13",862.799974693043,1112.70462495297,948.640980615362
"ENSG00000036257.13",2141.95488148696,2578.90054645663,2181.81665700856
"ENSG00000036448.10",78.4492995171321,35.2442429887515,19.2912889985635
"ENSG00000036473.8",5.34287427557742,2.65746471777713,9.01432827650766
"ENSG00000036530.9",38.559175543779,17.6670798062035,29.4292146377554
"ENSG00000036549.13",2295.82971206018,1080.10478069144,1313.83993938654
"ENSG00000036565.15",121.081875889349,9.55980304609276,5.9171723456034
"ENSG00000036672.16",66.819400253415,35.2442429887515,262.176084553172
"ENSG00000036828.16",5.9769747885376,14.4471464145686,9.01432827650766
"ENSG00000037042.9",193.046264482518,366.880468347846,314.040286758408
"ENSG00000037241.7",82.8792688206279,85.3842395738607,110.896098135862
"ENSG00000037280.16",624.237549839705,336.665371860013,1015.63018220947
"ENSG00000037474.15",3039.18893269115,2197.24452195648,2133.55572868338
"ENSG00000037637.11",1206.52828056308,1497.54156505072,1400.27750115852
"ENSG00000037749.12",510.214270103206,529.881630484316,952.962865402066
"ENSG00000037757.14",449.327847142758,213.417591760049,381.030843926879
"ENSG00000037897.17",258.363635449577,104.473037446752,173.572315703531
"ENSG00000037965.6",108.348517881275,145.82666770539,46.7532902171146
"ENSG00000038002.9",235.668845847506,232.501449856624,244.16750712897
"ENSG00000038210.14",504.679148062955,616.550042015238,467.46961597328
"ENSG00000038219.13",4037.16097063395,14300.5063848693,4716.59504245522
"ENSG00000038274.17",548.960090847403,908.359171129515,817.543742542501
"ENSG00000038295.8",275.522997195832,36.0411838394133,327.006250668299
"ENSG00000038358.15",1210.95633910527,828.847247141581,1017.07080992353
"ENSG00000038382.20",7965.39534215491,9450.29666167112,8581.78916188526
"ENSG00000038427.16",4675.90730532963,23743.3080189159,12920.2280693928
"ENSG00000038532.16",2039.55615610184,3407.41202348913,2186.85884347737
"ENSG00000038945.15",97.2754490044322,82.2024986223012,443.699005807822
"ENSG00000039068.19",12470.3830414482,6278.57746683451,12511.0908818976
"ENSG00000039123.16",1419.62853886935,1374.29836886677,1306.6368084663
"ENSG00000039139.9",655.234110097329,1911.0024550132,172.131557805687
"ENSG00000039319.17",959.663894961102,3839.95539890979,1264.85864653395
"ENSG00000039523.20",1026.08483367819,1321.82061148191,2232.23852110563
"ENSG00000039537.13",19.6659284688276,5.26033228105671,4.16810056216763
"ENSG00000039560.14",2180.70034356697,658.691493570646,3420.0333339024
"ENSG00000039600.11",11.2422908144701,15.2538245970402,20.7429561808332
"ENSG00000039650.12",1405.2373558654,1715.40367326627,1039.40053812935
"ENSG00000039987.6",7.78455525257011,6.16878197762617,11.9883515199173
"ENSG00000040199.18",713.35261159401,431.28601509994,468.189936991102
"ENSG00000040275.17",634.200732152335,338.255643115523,247.769231709948
"ENSG00000040341.18",704.496462640612,1006.15877453892,984.656683637379
"ENSG00000040487.13",335.303464414231,266.692979248838,343.573832769976
"ENSG00000040531.14",501.358074209177,547.374356088029,630.981954380227
"ENSG00000040608.14",65.1578004625269,59.9264520219886,56.8485108596502
"ENSG00000040633.13",896.010469496007,921.876193213349,1524.17131411378
"ENSG00000040731.10",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000040933.15",3399.52161378309,2883.4302141624,1777.00106095996
"ENSG00000041353.10",1598.4112825264,581.564654468,1660.31041829215
"ENSG00000041357.16",1949.88807749949,1347.26437341203,1030.03645886637
"ENSG00000041515.16",78.4492995171321,29.662806967129,68.3819214586705
"ENSG00000041802.11",2656.71596623364,1837.85169519893,1496.79942748169
"ENSG00000041880.14",356.890707608592,1171.5433577288,417.047066590886
"ENSG00000041982.16",7883.47640982564,1693.14039489029,22306.6130173736
"ENSG00000041988.15",205.224255543103,183.996208170425,230.48090651344
"ENSG00000042062.13",1582.35958308597,812.94485550944,1641.58228901547
"ENSG00000042088.14",770.364043724607,538.627994638921,489.79955508117
"ENSG00000042286.15",693.979784146749,470.247245468479,484.036992531482
"ENSG00000042304.11",2.65746471777713,4.26990138051775,5.9171723456034
"ENSG00000042317.17",143.779269997992,169.68284034879,169.970416673123
"ENSG00000042429.12",196.921091323227,305.6550018475,224.718102641005
"ENSG00000042445.14",2273.13594281617,2287.88783337213,2129.95416681624
"ENSG00000042493.16",2378.3021886101,2373.76044069276,3012.33666845321
"ENSG00000042753.11",1235.86416729065,789.886382988493,2189.7400928821
"ENSG00000042781.13",36.34055865871,17.6670798062035,17.1100175396754
"ENSG00000042813.8",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000042832.12",89.5238625126003,437.647038764749,135.391260347854
"ENSG00000042980.13",754.312285654968,704.013393773112,455.94447577755
"ENSG00000043039.7",132.707527049563,332.68969210222,1315.2805655554
"ENSG00000043093.15",472.021899662366,741.384058614091,555.348605970971
"ENSG00000043143.20",989.55332047159,1279.67937734394,1874.96356533166
"ENSG00000043355.12",13.5048461443611,2.65746471777713,21.4681984930019
"ENSG00000043462.12",1772.21242172478,33467.5807916668,1340.49152271182
"ENSG00000043514.17",763.168428434536,469.452119199524,395.437346706493
"ENSG00000043591.6",173.118382357077,42.4141788560209,63.3364379559826
"ENSG00000044012.4",5.9769747885376,2.65746471777713,5.08266155822263
"ENSG00000044090.8",1655.42248814567,4937.21609600205,1356.33840931815
"ENSG00000044115.21",10132.9259900253,13101.4709387812,13886.1663924694
"ENSG00000044446.12",1239.18521090949,2004.82624952268,621.617833395225
"ENSG00000044459.15",299.87808877448,191.947996656652,413.44544924269
"ENSG00000044524.11",252.274807763135,77.4296879626261,609.372441358598
"ENSG00000044574.8",14917.9878269785,11337.9028820071,14108.7427843006
"ENSG00000046604.13",4859.6714109554,7348.80411331152,3610.19572775635
"ENSG00000046647.13",303.752750337569,405.046761526349,331.328232549139
"ENSG00000046651.15",1204.31425126896,2200.42498909287,762.079478165328
"ENSG00000046653.15",65.1578004625269,114.8119616033,321.963934720998
"ENSG00000046774.10",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000046889.19",841.766656484595,389.939287121108,2045.6776169335
"ENSG00000047056.16",1181.06694273087,1281.26961267636,944.319095708057
"ENSG00000047188.16",1278.48422471001,1019.67578844713,1482.39317086966
"ENSG00000047230.15",1086.97067421562,1281.26961267636,589.203552270071
"ENSG00000047249.18",676.820988960253,1365.55207639382,1099.90688655324
"ENSG00000047315.16",2305.79283019049,2700.55339326063,2028.3901189751
"ENSG00000047346.12",737.707015197291,890.866552310965,1540.73850808419
"ENSG00000047365.12",1142.32142442918,3292.91524364541,1461.50409815634
"ENSG00000047410.14",8368.34792718522,11846.7773448325,5237.38063125985
"ENSG00000047457.14",34.1213250836891,88.565887791698,169.970416673123
"ENSG00000047578.13",1414.09346853105,2184.52265335821,1243.96956381442
"ENSG00000047579.19",701.728915841011,671.413434145225,410.564154633967
"ENSG00000047597.7",824.60789387669,122.764701429799,100.809204661987
"ENSG00000047617.15",396.190420790204,102.882390271896,579.839421525402
"ENSG00000047621.12",484.752697484152,358.929138230372,507.087233568681
"ENSG00000047634.15",421.098615345706,413.79318524107,187.979781075967
"ENSG00000047644.18",814.091231503331,1794.91537748013,2495.15250810697
"ENSG00000047648.23",272.201836995794,59.1306974973268,579.119103674429
"ENSG00000047662.5",25.2348107381338,32.0555405311835,15.6524300835672
"ENSG00000047849.21",7284.58259129305,4264.5475914091,15426.913646697
"ENSG00000047932.14",483.092159097566,627.68174993751,837.712557893089
"ENSG00000047936.10",17.4318936337165,20.8741430851181,8.25831234921571
"ENSG00000048028.11",455.970011904484,941.75416454605,654.752406876806
"ENSG00000048052.21",665.750795759757,1355.21554871226,677.082215732365
"ENSG00000048140.18",834.017538234745,1414.84935916855,1224.52110636807
"ENSG00000048162.20",579.403199863787,184.79138945357,467.46961597328
"ENSG00000048342.16",696.747331292521,447.188569289477,921.269040762172
"ENSG00000048392.11",248.953623670519,680.954887629669,1448.53846643201
"ENSG00000048405.10",980.697194945574,628.476871824326,978.894171679261
"ENSG00000048462.11",19.6659284688276,15.2538245970402,25.8135744003755
"ENSG00000048471.14",1392.5066936351,2858.78159965312,2861.79142549309
"ENSG00000048540.15",138.797017840613,24.0737766302693,71.2648419926703
"ENSG00000048544.6",366.300513128042,725.481650530614,818.264057445376
"ENSG00000048545.14",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000048649.13",2073.32006085162,3568.82067534978,2781.11646061881
"ENSG00000048707.15",7253.58623826422,11440.4728909949,8857.66864394791
"ENSG00000048740.18",591.580435853071,2940.67860861981,1714.33386581373
"ENSG00000048828.17",8842.14931643778,4274.88410528216,5607.62100181671
"ENSG00000048991.16",1533.65097564915,936.188332843009,985.376997618597
"ENSG00000049089.15",757.079830380221,1669.28688172017,195.183445500261
"ENSG00000049130.16",569.993514637381,203.080417875522,1806.53387570181
"ENSG00000049167.14",134.921897037575,207.85142942377,125.305234596825
"ENSG00000049192.15",189.72497508617,186.381750348104,477.554107724817
"ENSG00000049239.12",3573.32262355542,3160.13078114143,3935.77678652093
"ENSG00000049245.13",1766.67735410961,1950.75830093566,2121.31041830491
"ENSG00000049246.14",876.084173691606,1017.29043312166,1168.33666716949
"ENSG00000049247.13",24.678641906473,6.16878197762617,2.65746471777713
"ENSG00000049249.8",100.043777941234,462.295981237356,119.541664563342
"ENSG00000049283.18",764.828955096312,753.310862417085,1255.49457512046
"ENSG00000049323.16",1503.20809418299,290.54732104261,7929.18652009179
"ENSG00000049449.9",534.015280845006,522.725512250393,677.80253199458
"ENSG00000049540.17",379.584927621902,49.5800105659829,1842.5495023375
"ENSG00000049541.11",638.628812484438,459.115474564068,391.115397920199
"ENSG00000049618.23",3210.77592637185,4758.3149003958,4724.51847474576
"ENSG00000049656.14",4199.89184195124,3754.87793517808,2028.3901189751
"ENSG00000049759.18",1634.94273514676,3343.80270159095,1235.32580508606
"ENSG00000049768.15",78.4492995171321,185.586570177062,139.713768965102
"ENSG00000049769.14",160.94002897462,94.9289437453815,118.821210915892
"ENSG00000049860.14",1261.87900813027,2429.418610462,1816.6182512788
"ENSG00000049883.15",300.43161204132,238.862697870848,317.641946267415
"ENSG00000050030.15",19.1078865591447,7.89189977134981,70.5441248686561
"ENSG00000050130.18",348.587929091906,507.618144924454,430.012881028142
"ENSG00000050165.18",1048.22514134968,349.387532039011,3873.10963665264
"ENSG00000050327.15",517.963438826648,163.321271420584,541.662553710901
"ENSG00000050344.9",1043.24357233348,1051.48052337314,654.032090304081
"ENSG00000050393.11",862.799974693043,523.520636594979,614.414662039787
"ENSG00000050405.13",6619.26801046501,1437.90776397432,4298.09374998798
"ENSG00000050426.16",1022.21027958309,507.618144924454,624.499101601111
"ENSG00000050438.17",241.757710942333,278.620168444765,97.2066142844098
"ENSG00000050555.18",956.342847347491,375.62692329895,1911.69950233336
"ENSG00000050628.20",38.559175543779,8.73024553402319,171.411178006854
"ENSG00000050730.16",168.689910644293,9543.32527533768,108.014177180998
"ENSG00000050748.17",745.456141867204,1283.65496566258,870.126717535281
"ENSG00000050767.17",110.009426626044,53.5598742076566,391.835722836425
"ENSG00000050820.17",3438.26706216598,3199.88660854385,2689.63681092562
"ENSG00000051009.10",1877.93220766988,2206.78592335001,1073.97559638326
"ENSG00000051108.15",2146.93644094339,3453.5287815117,2282.66038394453
"ENSG00000051128.19",92.8460226698113,218.188573849929,378.149540950402
"ENSG00000051180.17",296.556947836868,98.1103672484191,76.3096446074922
"ENSG00000051341.14",1977.56341100166,975.944269225534,252.81163819839
"ENSG00000051382.8",2022.39745012823,3681.72721809902,927.03155483908
"ENSG00000051523.11",2439.18790775029,2592.41752965751,1708.57136490214
"ENSG00000051596.9",112.777582111338,43.2105466919846,113.777984677256
"ENSG00000051620.11",1717.41525095306,2310.15110224723,2310.03225184515
"ENSG00000051825.15",1707.4521286529,454.344713466369,562.551788914939
"ENSG00000052126.14",2389.37231947229,1048.3000501037,2317.95568722713
"ENSG00000052344.16",1937.15742389902,2068.43559825569,1070.37402807235
"ENSG00000052723.11",584.384796899014,669.82319173831,896.77835326894
"ENSG00000052749.13",1679.22328153322,2725.20200875718,1229.56329914615
"ENSG00000052795.13",1623.31909131902,6011.41835986441,1483.83379654648
"ENSG00000052802.13",697.300840706632,218.188573849929,872.287661187479
"ENSG00000052841.15",2691.03336849895,2608.31986276124,2126.35260494172
"ENSG00000052850.8",21.3385509602053,8.73024553402319,46.0320165677866
"ENSG00000053108.17",22.4525778175146,18.4697695153369,41.7036577465277
"ENSG00000053254.15",1795.45970538096,2244.15641169816,3360.96774089663
"ENSG00000053328.8",17.9909004023446,12.0167274783282,54.6855932497499
"ENSG00000053371.12",658.555168957138,345.411859354971,676.361899460925
"ENSG00000053372.5",1540.84656560402,451.164205324793,671.319685300041
"ENSG00000053438.11",77.8955377994929,99.7010558298133,121.703015353704
"ENSG00000053501.13",207.99196678539,479.788758121525,299.633624643857
"ENSG00000053524.12",169.243470822015,222.164382894494,257.133693916465
"ENSG00000053702.15",296.003424121162,101.291729944991,409.843830878587
"ENSG00000053747.16",4908.37996879399,5951.78463039157,8717.20781112284
"ENSG00000053770.12",843.980690167625,700.037789889349,755.596639716671
"ENSG00000053900.10",568.332981679898,608.598820292302,465.308652750767
"ENSG00000053918.17",1098.59433278686,1716.99390741505,249.930264168059
"ENSG00000054116.12",1284.01929674035,936.983451670383,1478.79160666224
"ENSG00000054118.15",6776.46380228091,6100.47139571045,5597.5366338078
"ENSG00000054148.17",459.291093312924,612.574431343603,1029.31614505875
"ENSG00000054179.12",142.118524737681,244.428776276659,69.1026648773379
"ENSG00000054219.11",209.099049942582,350.977800533563,86.3983211934935
"ENSG00000054267.22",3027.01179099581,5975.63812219169,2399.35097641269
"ENSG00000054277.14",70.6962658794558,41.6177618632996,58.290372730096
"ENSG00000054282.16",1646.01287196728,1511.05855912484,1018.51143762672
"ENSG00000054356.14",29.1250341010821,10.3830788694799,21.4681984930019
"ENSG00000054392.13",230.687035457428,262.717240519064,222.557047052835
"ENSG00000054523.17",4460.03982951363,5958.14556153972,4936.29020934806
"ENSG00000054598.9",154.850780123966,422.539602977407,712.377702281495
"ENSG00000054611.14",1674.24172018196,2039.81139165155,1226.68204613939
"ENSG00000054654.16",17232.7510950261,24077.2568799186,11836.8788958213
"ENSG00000054690.14",1788.81762438966,815.330214416086,517.171706747507
"ENSG00000054793.14",2921.29205954726,4588.15998394895,3753.53783240863
"ENSG00000054796.13",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000054803.4",5.34287427557742,6.16878197762617,2.65746471777713
"ENSG00000054938.15",498.036999871609,18.4697695153369,1801.49168787781
"ENSG00000054965.10",1083.64962880389,2461.22327836248,2442.56971294284
"ENSG00000054967.13",357.444225870942,2694.1924602019,365.903993570379
"ENSG00000054983.17",800.253516124407,1424.39076817622,708.776122942601
"ENSG00000055044.11",2006.89926391933,1089.64619898688,679.243164491454
"ENSG00000055070.17",3585.49976422453,2452.47699472768,2850.98674278892
"ENSG00000055118.15",70.1424438823698,57.5391345086096,293.150613069582
"ENSG00000055130.17",1782.72905011038,1531.73160832395,1853.35419010256
"ENSG00000055147.19",396.743936788456,415.383443444893,654.032090304081
"ENSG00000055163.20",433.275937618634,1530.14137379376,934.955011320533
"ENSG00000055208.19",1361.51029723895,3163.31124734363,2665.86650787161
"ENSG00000055211.14",335.856984273341,541.013366206006,755.596639716671
"ENSG00000055332.18",4218.15755186998,3377.19759565959,4344.9140328209
"ENSG00000055483.19",3351.36655621346,3424.90458691116,2083.13386185739
"ENSG00000055609.18",9230.71073478034,12798.5316113635,8885.04049853133
"ENSG00000055732.13",86.2016147854371,125.150483985908,79.9128699369945
"ENSG00000055813.6",24.1223443274105,7.89189977134981,42.4251451766385
"ENSG00000055917.15",3434.39251733695,3995.00311141019,3627.48321788656
"ENSG00000055950.16",531.801234245521,603.828086519008,654.032090304081
"ENSG00000055955.17",21.89565847106,20.8741430851181,20.7429561808332
"ENSG00000055957.11",8.37023875650065,6.16878197762617,9.01432827650766
"ENSG00000056050.7",90.0775616885936,106.858984846504,157.003450402517
"ENSG00000056097.16",2432.54582936886,2477.9207288599,1890.8104402511
"ENSG00000056277.16",275.522997195832,162.526071769176,178.614951221867
"ENSG00000056291.17",7.1923226860663,2.65746471777713,11.9883515199173
"ENSG00000056487.16",7.78455525257011,2.65746471777713,20.7429561808332
"ENSG00000056558.11",677.928008158526,9659.41226325528,558.229879345775
"ENSG00000056586.16",2372.76712316025,1876.81242652563,2907.89140472679
"ENSG00000056736.10",557.2627598072,567.252440892837,132.509564669441
"ENSG00000056972.20",1653.76196765146,1699.50133162554,1755.39168377991
"ENSG00000056998.20",308.734453708659,269.078420250362,82.0747340395647
"ENSG00000057019.16",251.721277350465,71.8610489675862,2111.22604498721
"ENSG00000057149.16",7.78455525257011,122.764701429799,11233.9777916159
"ENSG00000057252.13",540.103908083079,1002.18318202661,932.07375446775
"ENSG00000057294.14",2340.11023674636,602.237841801721,648.269557350878
"ENSG00000057468.7",14.6299939703078,7.89189977134981,15.6524300835672
"ENSG00000057593.13",21.89565847106,36.0411838394133,18.5647647664383
"ENSG00000057608.17",5184.57962999772,3482.94809251496,4622.95447876794
"ENSG00000057657.17",2048.96576897372,2760.18714014726,5297.16652800066
"ENSG00000057663.16",1043.79708000786,954.476064819642,640.346073437849
"ENSG00000057704.13",1716.86174416146,1988.92391191764,1655.26822968283
"ENSG00000057757.10",1111.32500581654,611.779309163953,921.269040762172
"ENSG00000057935.13",1372.02693195846,1993.69461321753,1071.81465540368
"ENSG00000058056.9",945.272688129375,610.984186969058,614.414662039787
"ENSG00000058063.16",2982.73127548949,3299.27617591004,3558.33325715415
"ENSG00000058085.15",8014.10389647812,8458.78656171019,13304.8746502042
"ENSG00000058091.17",532.908257567635,1305.12314188167,800.256183270033
"ENSG00000058262.10",9272.22370676066,6426.46911464025,8816.61086206168
"ENSG00000058272.19",2869.81595906456,3842.34074834986,3838.53465725698
"ENSG00000058335.15",23.5659083795768,216.598247883791,48.1957492223166
"ENSG00000058404.20",13.5048461443611,16.0592490298023,12.7243579980441
"ENSG00000058453.17",733.278942445639,579.97440880721,709.496438826363
"ENSG00000058600.16",1680.88380197722,1619.19450183533,1138.08350317755
"ENSG00000058668.14",4958.19553919667,6001.08184676231,12542.7846077057
"ENSG00000058673.16",44.6579622572996,34.4472149793153,21.4681984930019
"ENSG00000058729.11",374.049757200185,172.068416457032,338.531529409123
"ENSG00000058799.15",519.070462732507,1108.72903442463,741.910645654054
"ENSG00000058804.12",793.0579033196,962.427251967006,437.216106144892
"ENSG00000058866.15",226.258750126111,263.512388645645,242.726815920648
"ENSG00000059122.16",763.721937325586,336.665371860013,1287.90866746887
"ENSG00000059145.18",540.103908083079,792.271742482089,530.137452037547
"ENSG00000059377.17",628.665631139378,3199.88660854385,567.594016014008
"ENSG00000059378.12",1627.74714613084,1458.58081572008,1949.15575073083
"ENSG00000059573.9",2955.60945954231,1812.40795157041,1699.92761346593
"ENSG00000059588.10",2063.91044812474,2384.09695802934,783.688935950732
"ENSG00000059691.12",326.447140384215,490.125391692306,471.791541663419
